"id","region","price","year","manufacturer","model","condition","cylinders","fuel","odometer","title_status","transmission","VIN","drive","size","type","paint_color","county","state","lat","long","posting_date"
7314584917,"anchorage / mat-su",5700,2006,"honda","odyssey","excellent",6,"gas",188279,"clean","automatic",,"fwd","mid-size","mini-van","white",,"ak",61.2116,-149.8761,"2021-04-29T15:12:25-0800"
7314580124,"anchorage / mat-su",27995,2013,"ford","f-150","good",,"other",19928,"clean","automatic","1FTFW1EF5DKD91376","4wd",,"pickup","silver",,"ak",61.16167,-149.86312,"2021-04-29T15:01:39-0800"
7314579708,"anchorage / mat-su",7950,2010,"ford","fusion se","salvage",,"gas",148130,"clean","automatic",,,,,,,"ak",61.1194,-149.8974,"2021-04-29T15:00:53-0800"
7314575044,"anchorage / mat-su",27995,2013,"ford","f-150","good",,"other",19928,"clean","automatic","1FTFW1EF5DKD91376","4wd",,"pickup","silver",,"ak",61.16167,-149.86312,"2021-04-29T14:50:22-0800"
7314572931,"anchorage / mat-su",7950,2008,"ford","escape xlt 4x4","salvage",,"gas",111819,"clean","automatic","1FMCU93118KB77713",,,,,,"ak",61.1194,-149.8974,"2021-04-29T14:45:36-0800"
7314570498,"anchorage / mat-su",6900,2010,"mini","cooper","salvage",,"gas",96991,"clean","automatic",,,,,"red",,"ak",61.20779,-149.870853,"2021-04-29T14:40:14-0800"
7314568617,"anchorage / mat-su",32995,2017,"ram","1500","like new",,"gas",65290,"clean","automatic","1C6RR6PT8HS762337","fwd",,"pickup","silver",,"ak",61.16167,-149.86312,"2021-04-29T14:36:14-0800"
7314566691,"anchorage / mat-su",7500,2009,"hyundai","genesis","salvage",,"gas",127549,"clean","automatic",,,,,"blue",,"ak",61.20779,-149.870853,"2021-04-29T14:32:00-0800"
7314563950,"anchorage / mat-su",4600,2006,"ford","taurus se","salvage",,"gas",999999,"clean","automatic",,,,,,,"ak",61.20778,-149.870853,"2021-04-29T14:26:10-0800"
7314563121,"anchorage / mat-su",6800,2006,"ford","e350 super duty","salvage",,"gas",162459,"clean","automatic",,,,,"white",,"ak",61.207811,-149.870875,"2021-04-29T14:24:16-0800"
7314561607,"anchorage / mat-su",32900,2018,"dodge","grand caravan","excellent",6,"gas",49980,"clean","automatic",,"fwd","mid-size","mini-van","red",,"ak",61.568132,-149.297333,"2021-04-29T14:21:00-0800"
7314561574,"anchorage / mat-su",25995,2013,"ford","f-150","good",,"gas",110248,"clean","automatic","1FTFW1ET8DFE08136","4wd",,"pickup","red",,"ak",61.16167,-149.86312,"2021-04-29T14:20:55-0800"
7314561505,"anchorage / mat-su",3600,2003,"chrysler","pt cruiser","salvage",,"gas",118404,"clean","automatic",,,,,"white",,"ak",61.207801,-149.870832,"2021-04-29T14:20:46-0800"
7314560920,"anchorage / mat-su",8300,2013,"dodge","avenger r/t","good",6,"gas",67500,"rebuilt","automatic","1C3CDZBG3DN502899","fwd","mid-size","sedan","white",,"ak",61.574681,-149.384766,"2021-04-29T14:19:26-0800"
7314560797,"anchorage / mat-su",6900,1999,"ford","ranger","salvage",,"gas",999999,"clean","automatic",,,,,,,"ak",61.20779,-149.870832,"2021-04-29T14:19:11-0800"
7314558788,"anchorage / mat-su",3500,1997,"mercury","mountaineer","salvage",,"gas",999999,"clean","automatic",,,,,"white",,"ak",61.20779,-149.870832,"2021-04-29T14:14:58-0800"
7314558149,"anchorage / mat-su",8300,2013,"dodge","avenger","good",6,"gas",67500,"rebuilt","automatic","1C3CDZBG3DN502899","fwd","mid-size","sedan","white",,"ak",61.5923,-149.3959,"2021-04-29T14:13:29-0800"
7314557360,"anchorage / mat-su",22500,2012,"toyota","4runner","excellent",,"gas",100710,"clean","automatic",,,,,,,"ak",61.2037,-149.7447,"2021-04-29T14:11:37-0800"
7314551937,"anchorage / mat-su",26995,2009,"chevrolet","silverado","good",,"gas",128701,"clean",,"1GBJK79K99E141617","4wd",,"other","white",,"ak",61.16167,-149.86312,"2021-04-29T14:00:40-0800"
7314550773,"anchorage / mat-su",31999,2019,"ford","ranger xlt","like new",4,"gas",32933,"clean","automatic","1FTER4FH4KLA31754","4wd","mid-size","truck","silver",,"ak",61.166353,-149.847206,"2021-04-29T13:58:22-0800"
7314550411,"anchorage / mat-su",37999,2014,"ram","2500 slt 6.7 diesel","good",8,"diesel",79881,"clean","automatic","3C6UR5JLXEG291386","4wd","full-size","truck","white",,"ak",61.166353,-149.847206,"2021-04-29T13:57:35-0800"
7314549634,"anchorage / mat-su",29999,2015,"ram","1500 slt","good",8,"gas",66366,"clean","automatic","3C6RR7LT3FG711814","4wd","full-size","truck","silver",,"ak",61.166353,-149.847206,"2021-04-29T13:55:55-0800"
7314547895,"anchorage / mat-su",25999,2016,"subaru","wrx","excellent",4,"gas",105055,"clean","manual","JF1VA1L60G9811754","4wd","mid-size","sedan","blue",,"ak",61.166353,-149.847206,"2021-04-29T13:52:15-0800"
7314547495,"anchorage / mat-su",13999,2017,"volkswagen","jetta 1.4t s","excellent",4,"gas",40312,"clean","automatic","3VW2B7AJ7HM305679","fwd","mid-size","sedan","grey",,"ak",61.166353,-149.847206,"2021-04-29T13:51:31-0800"
7314547148,"anchorage / mat-su",26999,2008,,"Hummer H2 SUT Luxury","good",8,"gas",117981,"clean","automatic","5GRGN22828H104550","4wd","full-size","SUV","blue",,"ak",61.166353,-149.847206,"2021-04-29T13:50:52-0800"
7314546786,"anchorage / mat-su",27999,2013,"lexus","gs 350 awd","excellent",6,"gas",63629,"clean","automatic","JTHCE1BL0D5011728","4wd","full-size","sedan","silver",,"ak",61.166353,-149.847206,"2021-04-29T13:50:13-0800"
7314542160,"anchorage / mat-su",24995,2013,"ford","f-250","good",,"other",101462,"clean","automatic","1FT7W2B69DEB88746","4wd",,"pickup","red",,"ak",61.16167,-149.86312,"2021-04-29T13:40:33-0800"
7314540051,"anchorage / mat-su",32999,2014,"jeep","grand cherokee srt8","like new",8,"gas",102000,"clean","automatic","1C4RJFDJ5EC247501","4wd","mid-size","SUV","grey",,"ak",61.166353,-149.847206,"2021-04-29T13:36:12-0800"
7314533952,"anchorage / mat-su",18999,2015,"mini","countryman cooper s","excellent",4,"gas",66566,"clean","manual","WMWZC5C50FWM19262","4wd","mid-size","hatchback","brown",,"ak",61.166353,-149.847206,"2021-04-29T13:24:15-0800"
7314531962,"anchorage / mat-su",39995,2015,"ram","2500","like new",,"gas",115148,"clean","automatic","3C6UR5FJ9FG708909","4wd",,"pickup","brown",,"ak",61.16167,-149.86312,"2021-04-29T13:20:27-0800"
7314530563,"anchorage / mat-su",44999,2015,"rover",,"excellent",6,"gas",62052,"clean","automatic","SALWR2VF1FA605973","4wd","full-size","SUV","white",,"ak",61.166353,-149.847206,"2021-04-29T13:17:32-0800"
7314530222,"anchorage / mat-su",2800,1988,"chevrolet","rally","salvage",,"gas",999999,"clean","automatic",,,,,,,"ak",61.2116,-149.8761,"2021-04-29T13:16:49-0800"
7314526276,"anchorage / mat-su",11999,2008,"ford","escape limited","excellent",6,"gas",101550,"clean","automatic","1FMCU94168KA81784","4wd","mid-size","SUV","red",,"ak",61.166353,-149.847206,"2021-04-29T13:09:21-0800"
7314523496,"anchorage / mat-su",16991,2018,"kia","rio","fair",4,"gas",19010,"clean","automatic","3KPA24AB6JE079088","fwd",,"sedan","white",,"ak",61.180231,-149.869503,"2021-04-29T13:04:06-0800"
7314521432,"anchorage / mat-su",29995,2017,"jeep","grand cherokee","good",,"gas",52880,"clean","automatic","1C4RJFAG4HC881654","4wd",,"SUV","white",,"ak",61.16167,-149.86312,"2021-04-29T13:00:26-0800"
7314518559,"anchorage / mat-su",11000,2017,"ford","fiesta se","excellent",4,"gas",53000,"clean","automatic",,"fwd","sub-compact","hatchback","grey",,"ak",59.8666,-158.5996,"2021-04-29T12:55:10-0800"
7314518311,"anchorage / mat-su",10999,2003,"toyota","4 runner sr5","good",6,"gas",291341,"clean","automatic","JTEBU14R030013049","4wd","mid-size","SUV","black",,"ak",61.166353,-149.847206,"2021-04-29T12:54:42-0800"
7314514326,"anchorage / mat-su",25999,2017,"ford","mustang premium","excellent",4,"gas",66022,"clean","automatic","1FATP8UH7H5292810","rwd","full-size","convertible","red",,"ak",61.166353,-149.847206,"2021-04-29T12:47:15-0800"
7314510256,"anchorage / mat-su",26995,2016,"ford","f-150","good",,"gas",100825,"clean","automatic","1FTEW1EP5GKE56588","4wd",,"pickup",,,"ak",61.16167,-149.86312,"2021-04-29T12:39:48-0800"
7314498940,"anchorage / mat-su",8200,1970,,"Opel GT","good",4,"gas",37160,"clean","manual",,"rwd","compact","other","yellow",,"ak",61.54621,-149.498391,"2021-04-29T12:18:34-0800"
7314494612,"anchorage / mat-su",25995,2019,"jeep","compass","good",,"gas",23990,"clean","automatic","3C4NJDBB9KT729659","4wd",,"SUV","white",,"ak",61.16167,-149.86312,"2021-04-29T12:10:39-0800"
7314482951,"anchorage / mat-su",25995,2019,"gmc","terrain","good",,"gas",27173,"clean","automatic","3GKALTEX0KL329035",,,"SUV","black",,"ak",61.16167,-149.86312,"2021-04-29T11:50:47-0800"
7314472646,"anchorage / mat-su",20991,2011,"gmc","yukon","excellent",8,"gas",135636,"clean","automatic","1GKS2CE09BR107726","4wd",,"SUV","black",,"ak",61.180231,-149.869503,"2021-04-29T11:31:48-0800"
7314472382,"anchorage / mat-su",14194,2017,"chevrolet","sonic","fair",4,"gas",11318,"clean","other","1G1JB5SH7H4169525","fwd",,"sedan","red",,"ak",61.176984,-149.86941,"2021-04-29T11:31:24-0800"
7314472197,"anchorage / mat-su",26194,2019,"ford","fusion","good",4,"gas",31095,"clean","automatic","3FA6P0D93KR152507","4wd",,"sedan",,,"ak",61.176984,-149.86941,"2021-04-29T11:31:03-0800"
7314471945,"anchorage / mat-su",42194,2017,"nissan","titan","like new",8,"gas",35207,"clean","automatic","1N6AA1E50HN534364","4wd",,"truck",,,"ak",61.176984,-149.86941,"2021-04-29T11:30:39-0800"
7314471837,"anchorage / mat-su",19995,2012,"ford","f-350","fair",,"other",118183,"clean","automatic","1FT8W3B65CEA41686","4wd",,"pickup","silver",,"ak",61.16167,-149.86312,"2021-04-29T11:30:30-0800"
7314458182,"anchorage / mat-su",67500,1968,"chevrolet","camar","like new",8,"gas",2500,"clean","automatic",,"rwd","mid-size","coupe","grey",,"ak",61.121884,-149.872055,"2021-04-29T11:06:47-0800"
7314457464,"anchorage / mat-su",24995,2015,"dodge","charger","good",,"gas",31964,"clean","automatic","2C3CDXJG7FH828240",,"full-size","sedan",,,"ak",61.16167,-149.86312,"2021-04-29T11:05:35-0800"
7314456233,"anchorage / mat-su",26991,2020,"ford","fusion","good",4,"gas",33920,"clean","automatic","3FA6P0D99LR117746","4wd",,"sedan","blue",,"ak",61.180231,-149.869503,"2021-04-29T11:03:38-0800"
7314448668,"anchorage / mat-su",20000,2016,"mini","cooper john cooper works","excellent",,"gas",48000,"clean","manual",,,,,"green",,"ak",61.217139,-149.89032,"2021-04-29T10:50:41-0800"
7314443165,"anchorage / mat-su",26995,2014,"gmc","sierra","good",,"other",96915,"clean","automatic","1GTV2UEH8EZ164766","4wd",,"pickup","silver",,"ak",61.16167,-149.86312,"2021-04-29T10:40:50-0800"
7314434538,"anchorage / mat-su",49000,2017,"ram","3500","excellent",6,"diesel",79900,"clean","automatic",,"4wd",,,"grey",,"ak",61.5923,-149.3959,"2021-04-29T10:25:48-0800"
7314428578,"anchorage / mat-su",31995,2013,"chevrolet","silverado","like new",,"diesel",49614,"clean","automatic","1GC1KVC8XDF235098","4wd",,"pickup","white",,"ak",61.16167,-149.86312,"2021-04-29T10:15:30-0800"
7314424203,"anchorage / mat-su",29900,2018,"hyundai","santa fe","good",6,"gas",45620,"clean","other","KM8SR4HF2JU268343","fwd",,"SUV","white",,"ak",61.13336,-149.86595,"2021-04-29T10:08:04-0800"
7314420487,"anchorage / mat-su",27995,2020,"chevrolet","malibu","good",4,"gas",8371,"clean","automatic","1G1ZG5ST3LF120666","fwd",,"sedan","black",,"ak",61.56939,-149.35645,"2021-04-29T10:01:59-0800"
7314413722,"anchorage / mat-su",25995,2018,"jeep","compass","good",,"gas",43571,"clean","automatic","3C4NJDBB3JT323956","4wd",,"SUV",,,"ak",61.16167,-149.86312,"2021-04-29T09:50:34-0800"
7314408746,"anchorage / mat-su",1000,2000,"jeep","cherokee classic","salvage",6,"gas",230000,"clean","automatic",,"rwd",,"SUV","white",,"ak",61.3114,-149.5085,"2021-04-29T09:42:08-0800"
7314407403,"anchorage / mat-su",14900,2018,"fiat","500","fair",4,"gas",4304,"clean","other","3C3CFFKH8JT414637","fwd",,"coupe","white",,"ak",61.13336,-149.86595,"2021-04-29T09:39:49-0800"
7314407262,"anchorage / mat-su",27555,2016,"ford","flex","good",6,"gas",33191,"clean","automatic","2FMHK6D84GBA19073","4wd",,"SUV","silver",,"ak",61.1381,-149.86727,"2021-04-29T09:39:36-0800"
7314406470,"anchorage / mat-su",20991,2017,"kia","niro","excellent",4,"hybrid",47716,"clean","automatic","KNDCC3LCXH5068333","fwd",,"wagon","red",,"ak",61.180231,-149.869503,"2021-04-29T09:38:17-0800"
7314398786,"anchorage / mat-su",39995,2019,"nissan","pathfinder","like new",,"gas",14951,"clean","automatic","5N1DR2MM9KC638745","4wd",,"SUV",,,"ak",61.16167,-149.86312,"2021-04-29T09:25:28-0800"
7314387022,"anchorage / mat-su",17988,2015,"jeep","renegade","fair",4,"gas",60974,"clean","automatic","ZACCJBCT6FPC12335","4wd",,"SUV","black",,"ak",61.1381,-149.86727,"2021-04-29T09:06:06-0800"
7314386706,"anchorage / mat-su",29499,2020,"jeep","cherokee","good",6,"gas",14240,"clean","other","1C4PJMBX5LD515277","4wd",,"SUV","white",,"ak",61.21722,-149.86996,"2021-04-29T09:05:36-0800"
7314386422,"anchorage / mat-su",31900,2018,"audi","q3","like new",4,"gas",10245,"clean","other","WA1HCCFS8JR027362","fwd",,"sedan","blue",,"ak",61.13336,-149.86595,"2021-04-29T09:05:11-0800"
7314385197,"anchorage / mat-su",19993,2016,"buick","enclave","fair",6,"gas",106191,"clean","automatic","5GAKVBKD4GJ196438","4wd",,"SUV","silver",,"ak",61.180231,-149.869503,"2021-04-29T09:03:13-0800"
7314370774,"anchorage / mat-su",30988,2019,"dodge","charger","good",6,"gas",30209,"clean","automatic","2C3CDXBG7KH728082","rwd",,"sedan",,,"ak",61.1381,-149.86727,"2021-04-29T08:39:08-0800"
7314370381,"anchorage / mat-su",41914,2018,"ram","2500","like new",8,"gas",29010,"clean","other","3C6UR5HJ5JG109642","4wd",,"truck",,,"ak",61.572407,-149.375517,"2021-04-29T08:38:27-0800"
7314370158,"anchorage / mat-su",41914,2019,"toyota","tacoma","like new",6,"gas",26419,"clean","automatic","3TMCZ5AN5KM267807","4wd",,"truck","black",,"ak",61.572407,-149.375517,"2021-04-29T08:38:05-0800"
7314369842,"anchorage / mat-su",18995,2020,"chevrolet","spark","fair",4,"gas",14517,"clean","automatic","KL8CB6SA6LC403878","fwd",,"sedan","silver",,"ak",61.56939,-149.35645,"2021-04-29T08:37:36-0800"
7314369611,"anchorage / mat-su",26499,2020,"ford","escape","good",3,"gas",10,"clean","other","1FMCU9H66LUB26953","4wd",,"SUV","silver",,"ak",61.21722,-149.86996,"2021-04-29T08:37:12-0800"
7314368748,"anchorage / mat-su",19900,2013,"ram","1500","fair",8,"gas",120360,"clean","other","1C6RR7GT5DS690075","4wd",,"truck","silver",,"ak",61.13336,-149.86595,"2021-04-29T08:35:48-0800"
7314367969,"anchorage / mat-su",36000,2015,"gmc","sierra","like new",,"gas",65000,"clean","automatic",,,,,,,"ak",60.414394,-151.003024,"2021-04-29T08:34:35-0800"
7314350901,"anchorage / mat-su",38975,2018,"ford","f-150","like new",6,"gas",95311,"clean","automatic","1FTFW1EG9JFB89590","4wd",,"truck","red",,"ak",61.1381,-149.86727,"2021-04-29T08:07:22-0800"
7314348721,"anchorage / mat-su",36763,2019,"chrysler","pacifica","like new",6,"gas",21824,"clean","other","2C4RC1GG8KR746535","fwd",,"van",,,"ak",61.572407,-149.375517,"2021-04-29T08:03:46-0800"
7314348634,"anchorage / mat-su",15995,2014,"kia","optima","fair",4,"gas",86890,"clean","automatic","5XXGN4A78EG310244","fwd",,"sedan","red",,"ak",61.56939,-149.35645,"2021-04-29T08:03:36-0800"
7314348484,"anchorage / mat-su",22995,2017,"chevrolet","bolt ev","excellent",,"electric",42331,"clean","automatic","1G1FX6S01H4126516","fwd",,"sedan","silver",,"ak",61.56939,-149.35645,"2021-04-29T08:03:20-0800"
7314348434,"anchorage / mat-su",47974,2019,"chevrolet","colorado","like new",4,"diesel",52444,"clean","other","1GCPTEE13K1283253","4wd",,"truck","red",,"ak",61.572407,-149.375517,"2021-04-29T08:03:15-0800"
7314348073,"anchorage / mat-su",34995,2019,"nissan","frontier","like new",6,"gas",24551,"clean","automatic","1N6AD0EVXKN777060","4wd",,"truck","white",,"ak",61.56939,-149.35645,"2021-04-29T08:02:44-0800"
7314348057,"anchorage / mat-su",23999,2018,"chrysler","300","good",6,"gas",58609,"clean","automatic","2C3CCAKG0JH165293",,,"sedan","silver",,"ak",61.2116,-149.8761,"2021-04-29T08:02:43-0800"
7314347996,"anchorage / mat-su",12999,2013,"nissan","rogue","fair",4,"gas",93299,"clean","automatic","JN8AS5MV3DW140732",,,"SUV","red",,"ak",61.2116,-149.8761,"2021-04-29T08:02:36-0800"
7314347929,"anchorage / mat-su",35995,2019,"volkswagen","golf alltrack","like new",4,"gas",2233,"clean","other","3VWM17AUXKM516646","4wd",,"wagon","grey",,"ak",61.56939,-149.35645,"2021-04-29T08:02:29-0800"
7314347897,"anchorage / mat-su",14999,2008,"rover","sport","fair",8,"gas",110854,"clean","automatic","SALSK25478A180022","4wd",,"SUV","red",,"ak",61.2116,-149.8761,"2021-04-29T08:02:27-0800"
7314347821,"anchorage / mat-su",12999,2012,"toyota","rav4","fair",4,"gas",141429,"clean","automatic","2T3BF4DV1CW212085","4wd",,"SUV","silver",,"ak",61.2116,-149.8761,"2021-04-29T08:02:21-0800"
7314347691,"anchorage / mat-su",23999,2020,"chevrolet","equinox","good",4,"gas",42850,"clean","other","2GNAXUEV0L6104745","4wd",,"SUV","white",,"ak",61.21722,-149.86996,"2021-04-29T08:02:07-0800"
7314347482,"anchorage / mat-su",21995,2012,"ford","expedition el","excellent",8,"gas",117013,"clean","automatic","1FMJK1J59CEF34048","4wd",,"SUV","blue",,"ak",61.56939,-149.35645,"2021-04-29T08:01:49-0800"
7314314169,"anchorage / mat-su",36988,2019,"jeep","grand cherokee limited automatic","like new",,"gas",23038,"clean","automatic","1C4RJFBGXKC708954","4wd",,"SUV","silver",,"ak",61.20327,-149.87054,"2021-04-29T07:04:12-0800"
7314314298,"anchorage / mat-su",39988,2019,"chevrolet","traverse lt leather automatic","like new",,"gas",22098,"clean","automatic","1GNEVHKWXKJ281154","4wd",,"SUV","silver",,"ak",61.20327,-149.87054,"2021-04-29T07:04:25-0800"
7314314133,"anchorage / mat-su",21900,2017,"ford","explorer limited automatic","excellent",,"gas",119122,"clean","automatic","1FM5K8F82HGC24056","4wd",,"SUV","grey",,"ak",61.20327,-149.87054,"2021-04-29T07:04:09-0800"
7314240604,"anchorage / mat-su",9999,2012,"volkswagen","cc","salvage",4,"gas",145838,"clean","automatic","WVWMP7AN2CE506856","fwd",,"sedan",,,"ak",61.2116,-149.8761,"2021-04-29T04:02:18-0800"
7314206699,"anchorage / mat-su",13500,2010,"subaru","outback 3.6r limited","excellent",6,"gas",136000,"clean","automatic",,"4wd","mid-size","hatchback","silver",,"ak",61.2037,-149.7447,"2021-04-28T22:01:29-0800"
7314205082,"anchorage / mat-su",36995,2011,"ram","cummins 2500","like new",6,"diesel",130114,"clean","automatic","3D7UT2HL7BG508960","4wd","full-size","offroad","white",,"ak",61.166252,-149.857916,"2021-04-28T21:45:52-0800"
7314204999,"anchorage / mat-su",42995,2015,,"fordf-150 4x4","like new",8,"gas",82385,"clean","automatic","1FTFW1EF4FFD09570","4wd","full-size","truck","black",,"ak",61.166252,-149.857916,"2021-04-28T21:45:12-0800"
7314203172,"anchorage / mat-su",19995,2019,"kia","optima lx","like new",4,"gas",30310,"clean","automatic","5XXGT4L35KG356044","fwd","full-size","sedan",,,"ak",61.166252,-149.857916,"2021-04-28T21:28:53-0800"
7314203156,"anchorage / mat-su",11995,2017,"kia","rio","like new",,"gas",54037,"clean","manual","KNADM4A32H6038972",,"mid-size","sedan","black",,"ak",61.166252,-149.857916,"2021-04-28T21:28:48-0800"
7314203150,"anchorage / mat-su",23995,2018,"jeep","compass sport","like new",4,"gas",17801,"clean","automatic","3C4NJDAB9JT308167","4wd","mid-size","SUV","green",,"ak",61.166252,-149.857916,"2021-04-28T21:28:46-0800"
7314203143,"anchorage / mat-su",27995,2017,"jeep","renegade deserthawk sport","like new",4,"gas",27679,"clean","automatic","ZACCJBCB1HPE76492","4wd","mid-size","offroad","white",,"ak",61.166252,-149.857916,"2021-04-28T21:28:44-0800"
7314203140,"anchorage / mat-su",24995,2017,"honda","accord ex-l","like new",6,"gas",45318,"clean","automatic","1HGCT2B8XHA003627","fwd","mid-size","coupe","silver",,"ak",61.166252,-149.857916,"2021-04-28T21:28:42-0800"
7314203135,"anchorage / mat-su",39995,2017,"ford","f-250","like new",8,"gas",98899,"clean","automatic","1FT7W2B68HED47505","4wd","full-size","truck","white",,"ak",61.166252,-149.857916,"2021-04-28T21:28:41-0800"
7314203128,"anchorage / mat-su",54995,2016,"ford","f350 super duty 4x4","like new",8,"diesel",108182,"clean","automatic","1FT8W3BT0GED06414","4wd","full-size","truck","white",,"ak",61.166252,-149.857916,"2021-04-28T21:28:40-0800"
7314203124,"anchorage / mat-su",14995,2016,"fiat","500x","like new",4,"gas",52377,"clean","automatic","ZFBCFXET2GP397285","fwd","mid-size","SUV","white",,"ak",61.166252,-149.857916,"2021-04-28T21:28:38-0800"
7314203119,"anchorage / mat-su",24995,2016,"dodge","charger se awd","like new",6,"gas",42422,"clean","automatic","2C3CDXFG2GH282053","4wd","full-size","sedan","black",,"ak",61.166252,-149.857916,"2021-04-28T21:28:36-0800"
7314203112,"anchorage / mat-su",16995,2016,"dodge","journey sxt","like new",6,"gas",59466,"clean","automatic","3C4PDCBG1GT152848",,"full-size","SUV","white",,"ak",61.166252,-149.857916,"2021-04-28T21:28:34-0800"
7314203110,"anchorage / mat-su",44995,2017,"chevrolet","silverado 1500 ltz 4x4","like new",8,"gas",94201,"clean","automatic","3GCUKSEC4HG249984","4wd","full-size","truck","white",,"ak",61.166252,-149.857916,"2021-04-28T21:28:33-0800"
7314203104,"anchorage / mat-su",22995,2016,"chevrolet","malibu lt","like new",4,"gas",14822,"clean","automatic","1G1ZE5ST9GF202025","fwd","full-size","sedan","grey",,"ak",61.166252,-149.857916,"2021-04-28T21:28:31-0800"
7314202515,"anchorage / mat-su",49995,2015,"chevrolet","silverado 2500hd 4x4","like new",8,"gas",12900,"clean","automatic","1GC1KVEG4FF619806","4wd","full-size","truck","black",,"ak",61.166252,-149.857916,"2021-04-28T21:23:59-0800"
7314202494,"anchorage / mat-su",64995,2016,"chevrolet","silverado 2500hd duramax","like new",8,"diesel",69496,"clean","automatic","1GC1KWE80GF159835","4wd","full-size","truck","red",,"ak",61.166252,-149.857916,"2021-04-28T21:23:53-0800"
7314202484,"anchorage / mat-su",39995,2016,"jeep","lifted wrangler rubicon 4x4","like new",6,"gas",29470,"clean","manual","1C4BJWCG9GL184221","4wd","mid-size","offroad","red",,"ak",61.166252,-149.857916,"2021-04-28T21:23:48-0800"
7314199631,"anchorage / mat-su",29000,2019,"dodge","charger","like new",6,"gas",11000,"clean","automatic",,"4wd","mid-size",,"black",,"ak",61.3348,-149.5042,"2021-04-28T21:01:19-0800"
7314193530,"anchorage / mat-su",13500,2013,"nissan","armada","excellent",6,"gas",133000,"clean","automatic",,"4wd","mid-size","SUV","white",,"ak",61.19,-149.8151,"2021-04-28T20:21:06-0800"
7314188949,"anchorage / mat-su",32500,2015,,"Denali","like new",,"gas",122000,"clean","automatic",,,,,,,"ak",61.3114,-149.5085,"2021-04-28T19:55:52-0800"
7314181787,"anchorage / mat-su",23500,2016,"subaru","wrx","excellent",4,"gas",56000,"lien","manual",,"4wd","compact","sedan","silver",,"ak",61.234,-149.7631,"2021-04-28T19:21:11-0800"
7314180838,"anchorage / mat-su",6200,2011,"hyundai","elantra limited","excellent",4,"gas",147000,"clean","automatic","KMHDH4AE3BU122368","fwd","compact","sedan","black",,"ak",61.5214,-149.9544,"2021-04-28T19:16:35-0800"
7314177711,"anchorage / mat-su",33900,2020,"jeep","grand cherokee","like new",6,"gas",12038,"clean","other","1C4RJFAGXLC125593","4wd",,"SUV","white",,"ak",61.13336,-149.86595,"2021-04-28T19:02:41-0800"
7314175669,"anchorage / mat-su",55000,2013,"ford","f450 super duty crew","like new",8,"diesel",167000,"clean","automatic",,"4wd","full-size","pickup","white",,"ak",61.1535,-149.8289,"2021-04-28T18:54:06-0800"
7314171350,"anchorage / mat-su",11500,2004,"jeep","wrangler","good",6,"gas",268000,"clean","manual",,"4wd",,,,,"ak",61.1661,-149.96,"2021-04-28T18:36:43-0800"
7314170084,"anchorage / mat-su",12900,2011,"chrysler","town & country","fair",6,"gas",96347,"clean","other","2A4RR8DG5BR666115","fwd",,"van","red",,"ak",61.13336,-149.86595,"2021-04-28T18:32:09-0800"
7314168286,"anchorage / mat-su",17500,2013,"lincoln","mkz","excellent",,"gas",77000,"clean","automatic",,,"full-size","sedan","custom",,"ak",61.3114,-149.5085,"2021-04-28T18:25:28-0800"
7314162113,"anchorage / mat-su",34550,2018,"ford","f-150","like new",6,"gas",84247,"clean","automatic","1FTFW1EG5JKD75702","4wd",,"truck","grey",,"ak",61.1381,-149.86727,"2021-04-28T18:02:56-0800"
7314153300,"anchorage / mat-su",37988,2016,"gmc","sierra 1500","like new",8,"gas",37360,"clean","automatic","3GTU2MEC0GG333469","4wd",,"truck","white",,"ak",61.1381,-149.86727,"2021-04-28T17:32:08-0800"
7314149815,"anchorage / mat-su",12750,1977,"chevrolet","corvette","fair",8,"gas",1,"clean","manual",,"rwd","mid-size","coupe","red",,"ak",61.2037,-149.7447,"2021-04-28T17:21:25-0800"
7314143486,"anchorage / mat-su",30550,2017,"mercedes-benz","c 300","good",4,"gas",20823,"clean","automatic","55SWF4KB4HU204472","4wd",,"sedan","white",,"ak",61.1381,-149.86727,"2021-04-28T17:02:34-0800"
7314137838,"anchorage / mat-su",1200,2001,"saturn","sl2","fair",4,"gas",279437,"clean","automatic",,"fwd",,,,,"ak",61.6303,-148.9872,"2021-04-28T16:46:59-0800"
7314132281,"anchorage / mat-su",25194,2021,"subaru","impreza","good",4,"gas",1306,"clean","automatic","4S3GKAV67M3604211","4wd",,"sedan","silver",,"ak",61.176984,-149.86941,"2021-04-28T16:31:05-0800"
7314132147,"anchorage / mat-su",46194,2021,"acura","tlx","like new",4,"gas",1041,"clean","other","19UUB6F51MA002083","4wd",,"sedan","white",,"ak",61.176984,-149.86941,"2021-04-28T16:30:45-0800"
7314132004,"anchorage / mat-su",16194,2018,"ford","focus","fair",4,"gas",30569,"clean","automatic","1FADP3M26JL254036","fwd",,"sedan","grey",,"ak",61.176984,-149.86941,"2021-04-28T16:30:24-0800"
7314121857,"anchorage / mat-su",1500,1995,"ford","explorer","salvage",,"gas",180000,"clean","automatic",,,,,,,"ak",61.6303,-148.9872,"2021-04-28T16:04:09-0800"
7314097716,"anchorage / mat-su",2900,1989,"ford",,"salvage",,"gas",92000,"clean","manual",,,,,,,"ak",9.775716,-89.217882,"2021-04-28T15:05:29-0800"
